ucode,batch,taxable_amount,total_amount,date,location,date_span,gdnreturndate,invoice_no,dispatching_branch,transactionno,transactiontype,medicinename,hsncode,qty,pack_quantity,gst,epr,purchase_rate,taxamount,flag,warehouseid,invoice,linenum,postingdate,gdndate,itemtypeid,txt,currencycode,department,profitcentre,segment,warehousegstnumber,customerid,customergstnumber,company,wareshouse_city_id,vendor_city_id,credit_note_number,e_invoicing_irn_number,e_invoicing_date,debitnote_status,dest_company,report_type,eway_bill_needed,einvoice_needed,gst_state,customer_status,original invoice no,original invoice,igst_value,cgst_value,sgst_value,posting profile,customer_pdi,dt
281252,C24ITH3018,230.25,241.7625,2025-06-16,Simba_SMBA,Jun-2025,2025-06-16,U0214-25A0000048,THREPSI SOLUTIONS PVT LTD (MR-MUM),129951,GDN Return Mercury,INSUGEN 30/70 REFIL 100IU CARTRIDGE OF 3ML SUSPENSION FOR INJECTION,30043110,1,0,5,230.25,230.25,11.51,NORMAL,th213,U0214-25A0000048129951,54479,2025-06-16,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,5.76,5.76,MSPP,3449,2025-06-16
G30156,25440396,139.5,156.24,2025-06-16,Simba_SMBA,Jun-2025,2025-06-16,U0214-25A0000047,THREPSI SOLUTIONS PVT LTD (MR-MUM),129950,GDN Return Mercury,GEMCAL D3 STRIP OF 15 TABLETS,30045039,1,0,12,139.5,139.5,16.74,NORMAL,th213,U0214-25A0000047129950,69272,2025-06-16,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,8.37,8.37,MSPP,3449,2025-06-16
I03726,TKAX4,457.07,511.9184,2025-06-16,Simba_SMBA,Jun-2025,2025-06-16,U0214-25A0000043,THREPSI SOLUTIONS PVT LTD (MR-MUM),129941,GDN Return Mercury,VYMADA 50MG STRIP OF 14 TABLETS,30049099,1,1,12,457.07,457.07,54.85,NORMAL,th213,U0214-25A0000043129941,78239,2025-06-16,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,27.42,27.42,MSPP,3449,2025-06-16
I03772,AC4155,278.85,329.043,2025-06-16,Simba_SMBA,Jun-2025,2025-06-16,U0214-25A0000044,THREPSI SOLUTIONS PVT LTD (MR-MUM),129942,GDN Return Mercury,ACTAME C FACE WASH 70 GM,34013090,1,1,18,278.85,278.85,50.19,NORMAL,th213,U0214-25A0000044129942,78328,2025-06-16,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,25.1,25.1,MSPP,3449,2025-06-16
I14748,5HX04,219.13,245.4256,2025-06-16,Simba_SMBA,Jun-2025,2025-06-16,U0214-25A0000041,THREPSI SOLUTIONS PVT LTD (MR-MUM),129934,GDN Return Mercury,T BACT 2% TUBE OF 15GM OINTMENT,30042099,1,1,12,219.13,219.13,26.3,NORMAL,th213,U0214-25A0000041129934,84945,2025-06-16,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,13.15,13.15,MSPP,3449,2025-06-16
O47215,AMRS0011,158.14,177.1168,2025-06-16,Simba_SMBA,Jun-2025,2025-06-16,U0214-25A0000045,THREPSI SOLUTIONS PVT LTD (MR-MUM),129946,GDN Return Mercury,AMLONG MT 50/5MG STRIP OF 15 TABLETS,30049099,1,1,12,158.14,158.14,18.98,NORMAL,th213,U0214-25A0000045129946,105116,2025-06-16,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,9.49,9.49,MSPP,3449,2025-06-16
O92254,MNS-72433,1420.55,1676.249,2025-06-16,Simba_SMBA,Jun-2025,2025-06-16,U0214-25A0000039,THREPSI SOLUTIONS PVT LTD (MR-MUM),129932,GDN Return Mercury,FERTIART M SUGAR FREE SACHET OF 10GM ORAL POWDER,21069099,1,1,18,1420.55,1420.55,255.7,NORMAL,th213,U0214-25A0000039129932,106067,2025-06-16,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,127.85,127.85,MSPP,3449,2025-06-16
R29825,MT240357,154.29,172.8048,2025-06-16,Simba_SMBA,Jun-2025,2025-06-16,U0214-25A0000040,THREPSI SOLUTIONS PVT LTD (MR-MUM),129933,GDN Return Mercury,GLURA M XR FORTE STRIP OF 15 TABLETS,30049099,1,1,12,154.29,154.29,18.51,NORMAL,th213,U0214-25A0000040129933,109974,2025-06-16,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,9.26,9.26,MSPP,3449,2025-06-16
I03726,TKAX4,457.07,511.9184,2025-06-15,Simba_SMBA,Jun-2025,2025-06-15,U0214-25A0000037,THREPSI SOLUTIONS PVT LTD (MR-MUM),129890,GDN Return Mercury,VYMADA 50MG STRIP OF 14 TABLETS,30049099,1,1,12,457.07,457.07,54.85,NORMAL,th213,U0214-25A0000037129890,81566,2025-06-15,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,27.42,27.42,MSPP,3449,2025-06-15
I43425,23540723,156.21,174.9552,2025-06-15,Simba_SMBA,Jun-2025,2025-06-15,U0214-25A0000036,THREPSI SOLUTIONS PVT LTD (MR-MUM),129889,GDN Return Mercury,CHERI XT STRIP OF 15 TABLETS,30045010,1,1,12,156.21,156.21,18.75,NORMAL,th213,U0214-25A0000036129889,98685,2025-06-15,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,9.37,9.37,MSPP,3449,2025-06-15
91825,E16DP24003,142.26,159.3312,2025-06-12,Simba_SMBA,Jun-2025,2025-06-12,U0214-25A0000034,THREPSI SOLUTIONS PVT LTD (MR-MUM),129695,GDN Return Mercury,HOSIT PLUS STRIP OF 10 CAPSULES,30045039,1,0,12,142.26,142.26,17.07,NORMAL,th213,U0214-25A0000034129695,14702,2025-06-12,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,8.54,8.54,MSPP,3449,2025-06-12
93995,CGA1053,578,647.36,2025-06-12,Simba_SMBA,Jun-2025,2025-06-12,U0214-25A0000035,THREPSI SOLUTIONS PVT LTD (MR-MUM),129697,GDN Return Mercury,IMOL SUSPENSION 60ML,30049099,20,1,12,28.9,28.9,69.36,NORMAL,th213,U0214-25A0000035129697,14926,2025-06-12,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,34.68,34.68,MSPP,3449,2025-06-12
262312,GGMA23005,289.38,324.1056,2025-06-12,Simba_SMBA,Jun-2025,2025-06-12,U0214-25A0000025,THREPSI SOLUTIONS PVT LTD (MR-MUM),129676,GDN Return Mercury,GLIMISAVE MV 1 STRIP OF 15 TABLETS,300490,2,1,12,144.69,144.69,34.73,NORMAL,th213,U0214-25A0000025129676,70419,2025-06-12,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,17.36,17.36,MSPP,3449,2025-06-12
297001,PABMJ02,203.14,227.5168,2025-06-12,Simba_SMBA,Jun-2025,2025-06-12,U0214-25A0000033,THREPSI SOLUTIONS PVT LTD (MR-MUM),129694,GDN Return Mercury,MET PCO CARE STRIP OF 10 TABLETS,30049074,1,0,12,203.14,203.14,24.38,NORMAL,th213,U0214-25A0000033129694,59545,2025-06-12,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,12.19,12.19,MSPP,3449,2025-06-12
F41037,CWHT2336,176.95,208.801,2025-06-12,Simba_SMBA,Jun-2025,2025-06-12,U0214-25A0000023,THREPSI SOLUTIONS PVT LTD (MR-MUM),129644,GDN Return Mercury,TENDOJOY STRIP OF 10 TABLETS,21069099,1,1,18,176.95,176.95,31.85,NORMAL,th213,U0214-25A0000023129644,72537,2025-06-12,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,15.93,15.93,MSPP,3449,2025-06-12
G45186,ARNS0011,167.79,187.9248,2025-06-12,Simba_SMBA,Jun-2025,2025-06-12,U0214-25A0000027,THREPSI SOLUTIONS PVT LTD (MR-MUM),129684,GDN Return Mercury,ARBITEL TRIO 50MG STRIP OF 15 TABLETS,30049099,1,1,12,167.79,167.79,20.13,NORMAL,th213,U0214-25A0000027129684,75788,2025-06-12,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,10.07,10.07,MSPP,3449,2025-06-12
H16116,D2412017,296.36,331.9232,2025-06-12,Simba_SMBA,Jun-2025,2025-06-12,U0214-25A0000024,THREPSI SOLUTIONS PVT LTD (MR-MUM),129646,GDN Return Mercury,SACURISE 50MG STRIP OF 14 TABLETS,30049099,2,1,12,148.18,148.18,35.56,NORMAL,th213,U0214-25A0000024129646,85300,2025-06-12,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,17.78,17.78,MSPP,3449,2025-06-12
I02716,OA4002,189.51,212.2512,2025-06-12,Simba_SMBA,Jun-2025,2025-06-12,U0214-25A0000025,THREPSI SOLUTIONS PVT LTD (MR-MUM),129676,GDN Return Mercury,ONABET B TUBE OF 15GM CREAM,300490,1,1,12,189.51,189.51,22.74,NORMAL,th213,U0214-25A0000025129676,84541,2025-06-12,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,11.37,11.37,MSPP,3449,2025-06-12
I12819,FO5966003,193.24,216.4288,2025-06-12,Simba_SMBA,Jun-2025,2025-06-12,U0214-25A0000030,THREPSI SOLUTIONS PVT LTD (MR-MUM),129689,GDN Return Mercury,BLADMIR 25MG STRIP OF 10 TABLETS,30049099,1,1,12,193.24,193.24,23.19,NORMAL,th213,U0214-25A0000030129689,90757,2025-06-12,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,11.59,11.59,MSPP,3449,2025-06-12
I14757,DFF4347A,208.286,233.28032,2025-06-12,Simba_SMBA,Jun-2025,2025-06-12,U0214-25A0000024,THREPSI SOLUTIONS PVT LTD (MR-MUM),129646,GDN Return Mercury,DABIGO 110MG STRIP OF 10 CAPSULES,30049072,2,1,12,104.14,104.143,24.99,NORMAL,th213,U0214-25A0000024129646,92633,2025-06-12,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,12.5,12.5,MSPP,3449,2025-06-12
I37723,859MLCA4,491.78,550.7936,2025-06-12,Simba_SMBA,Jun-2025,2025-06-12,U0214-25A0000026,THREPSI SOLUTIONS PVT LTD (MR-MUM),129680,GDN Return Mercury,GALVUS MET 50/1000MG STRIP OF 15 TABLETS,30049099,2,1,12,245.89,245.89,59.01,NORMAL,th213,U0214-25A0000026129680,100048,2025-06-12,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,29.51,29.51,MSPP,3449,2025-06-12
I44582,745PEL2403F,561.36,662.4048,2025-06-12,Simba_SMBA,Jun-2025,2025-06-12,U0214-25A0000029,THREPSI SOLUTIONS PVT LTD (MR-MUM),129688,GDN Return Mercury,PREGNACARE BREASTFEEDING COMBI PACK TAB 20'S CAPSULES 10'S,30041010,2,1,18,280.68,280.68,101.04,NORMAL,th213,U0214-25A0000029129688,103825,2025-06-12,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,50.52,50.52,MSPP,3449,2025-06-12
K00541,ALM4040,255.86,286.5632,2025-06-12,Simba_SMBA,Jun-2025,2025-06-12,U0214-25A0000032,THREPSI SOLUTIONS PVT LTD (MR-MUM),129692,GDN Return Mercury,ALAMIN M FORTE STRIP OF 14 CAPSULES,30045020,2,1,12,127.93,127.93,30.7,NORMAL,th213,U0214-25A0000032129692,107066,2025-06-12,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,15.35,15.35,MSPP,3449,2025-06-12
K22333,NW25030,248.34,293.0412,2025-06-12,Simba_SMBA,Jun-2025,2025-06-12,U0214-25A0000031,THREPSI SOLUTIONS PVT LTD (MR-MUM),129690,GDN Return Mercury,PROENERVIT CDZ SUGAR FREE ORANGE FLAVOUR BOTTLE OF 20 EFFERVESCENT TABLETS,21069099,1,0,18,248.34,248.34,44.7,NORMAL,th213,U0214-25A0000031129690,107492,2025-06-12,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,22.35,22.35,MSPP,3449,2025-06-12
Q97895,28026419,144.9,162.288,2025-06-12,Simba_SMBA,Jun-2025,2025-06-12,U0214-25A0000028,THREPSI SOLUTIONS PVT LTD (MR-MUM),129686,GDN Return Mercury,ECOSPRIN AV 75/40MG STRIP OF 10 CAPSULES,30049062,1,0,12,144.9,144.9,17.39,NORMAL,th213,U0214-25A0000028129686,119648,2025-06-12,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,8.69,8.69,MSPP,3449,2025-06-12
I03772,AC4448,66924,78970.32,2025-06-11,Simba_SMBA,Jun-2025,2025-06-11,T0213-24A0004143,THREPSI SOLUTIONS PVT LTD (MR-MUM),120153,GDN Return Mercury,ACTAME C FACE WASH 70 GM,340111,240,70 G,18,278.85,278.85,12046.32,ICS,th213,T0213-24A0004143120153,85933,2025-06-11,2025-02-10,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,0,1,27-Maharashtra,RP,T0213-24A0004143,2025-02-10,0,6023.16,6023.16,MSPP,3449,2025-06-11
264239,16923001,188.1,210.672,2025-06-10,Simba_SMBA,Jun-2025,2025-06-10,U0214-25A0000022,THREPSI SOLUTIONS PVT LTD (MR-MUM),129484,GDN Return Mercury,3VC VAG BOX OF 3 VAGINAL SUPPOSITORIES,30049029,2,1,12,94.05,94.05,22.57,NORMAL,th213,U0214-25A0000022129484,81069,2025-06-10,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,11.29,11.29,MSPP,3449,2025-06-10
I40388,DMT0920A,296.04,331.5648,2025-06-10,Simba_SMBA,Jun-2025,2025-06-10,U0214-25A0000022,THREPSI SOLUTIONS PVT LTD (MR-MUM),129484,GDN Return Mercury,ERA HB STRIP OF 10 TABLETS,30049099,3,1,12,98.68,98.68,35.52,NORMAL,th213,U0214-25A0000022129484,102890,2025-06-10,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,17.76,17.76,MSPP,3449,2025-06-10
157271,SXE0887A,278.357,311.75983,2025-06-09,Simba_SMBA,Jun-2025,2025-06-09,U0214-25A0000014,THREPSI SOLUTIONS PVT LTD (MR-MUM),129403,GDN Return Mercury,SEBIFIN 250MG STRIP OF 15 TABLETS,30049099,1,1,12,278.36,278.357,33.4,NORMAL,th213,U0214-25A0000014129403,31493,2025-06-09,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,16.7,16.7,MSPP,3449,2025-06-09
162690,DFE4271A,266.79,298.8048,2025-06-09,Simba_SMBA,Jun-2025,2025-06-09,U0214-25A0000014,THREPSI SOLUTIONS PVT LTD (MR-MUM),129403,GDN Return Mercury,SPORIDEX AF 750MG STRIP OF 10 TABLETS,30042012,1,1,12,266.79,266.79,32.01,NORMAL,th213,U0214-25A0000014129403,32073,2025-06-09,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,16.01,16.01,MSPP,3449,2025-06-09
222496,PSA0114,165.857,185.75984,2025-06-09,Simba_SMBA,Jun-2025,2025-06-09,U0214-25A0000014,THREPSI SOLUTIONS PVT LTD (MR-MUM),129403,GDN Return Mercury,HALOX S BOTTLE OF 30ML LOTION,30049099,1,1,12,165.86,165.857,19.9,NORMAL,th213,U0214-25A0000014129403,40606,2025-06-09,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,9.95,9.95,MSPP,3449,2025-06-09
224505,O7ALW005,48.21,53.9952,2025-06-09,Simba_SMBA,Jun-2025,2025-06-09,U0214-25A0000016,THREPSI SOLUTIONS PVT LTD (MR-MUM),129406,GDN Return Mercury,MAHACORT DZ BOTTLE OF 30ML SUSPENSION,30043200,1,1,12,48.21,48.21,5.79,NORMAL,th213,U0214-25A0000016129406,41496,2025-06-09,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,2.89,2.89,MSPP,3449,2025-06-09
246152,23442315,59.46,66.5952,2025-06-09,Simba_SMBA,Jun-2025,2025-06-09,U0214-25A0000015,THREPSI SOLUTIONS PVT LTD (MR-MUM),129402,GDN Return Mercury,ROSUKEM A 75MG STRIP OF 10 CAPSULES,30049079,1,1,12,59.46,59.46,7.14,NORMAL,th213,U0214-25A0000015129402,48459,2025-06-09,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,3.57,3.57,MSPP,3449,2025-06-09
264484,523,114.43,128.1616,2025-06-09,Simba_SMBA,Jun-2025,2025-06-09,U0214-25A0000010,THREPSI SOLUTIONS PVT LTD (MR-MUM),129409,GDN Return Mercury,ACTAME 10MG STRIP OF 10 CAPSULES,30045031,1,1,12,114.43,114.43,13.73,NORMAL,th213,U0214-25A0000010129409,54737,2025-06-09,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,6.87,6.87,MSPP,3449,2025-06-09
264510,C-099,76.88,90.7184,2025-06-09,Simba_SMBA,Jun-2025,2025-06-09,U0214-25A0000010,THREPSI SOLUTIONS PVT LTD (MR-MUM),129409,GDN Return Mercury,ACSTOP BAR 75GM,34011990,1,1,18,76.88,76.88,13.84,NORMAL,th213,U0214-25A0000010129409,54764,2025-06-09,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,6.92,6.92,MSPP,3449,2025-06-09
333918,23123,160.72,180.0064,2025-06-09,Simba_SMBA,Jun-2025,2025-06-09,U0214-25A0000017,THREPSI SOLUTIONS PVT LTD (MR-MUM),129405,GDN Return Mercury,LOT LS BOTTLE OF 5ML EYE DROPS,30049099,2,1,12,80.36,80.36,19.29,NORMAL,th213,U0214-25A0000017129405,62899,2025-06-09,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,9.64,9.64,MSPP,3449,2025-06-09
E29908,SPCP23038,214.71,240.4752,2025-06-09,Simba_SMBA,Jun-2025,2025-06-09,U0214-25A0000018,THREPSI SOLUTIONS PVT LTD (MR-MUM),129404,GDN Return Mercury,SUPRACAL 2000 STRIP OF 15 TABLETS,30049099,1,1,12,214.71,214.71,25.77,NORMAL,th213,U0214-25A0000018129404,86973,2025-06-09,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,12.88,12.88,MSPP,3449,2025-06-09
I35475,LSG-2923,176.78,197.9936,2025-06-09,Simba_SMBA,Jun-2025,2025-06-09,U0214-25A0000018,THREPSI SOLUTIONS PVT LTD (MR-MUM),129404,GDN Return Mercury,CALCOSE D3 60K STRIP OF 4 CAPSULES,30045039,2,1,12,88.39,88.39,21.21,NORMAL,th213,U0214-25A0000018129404,99251,2025-06-09,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,10.61,10.61,MSPP,3449,2025-06-09
K94134,S333,73.1,81.872,2025-06-09,Simba_SMBA,Jun-2025,2025-06-09,U0214-25A0000019,THREPSI SOLUTIONS PVT LTD (MR-MUM),129408,GDN Return Mercury,FUSIDERM B TUBE OF 20GM CREAM,30049099,1,1,12,73.1,73.1,8.77,NORMAL,th213,U0214-25A0000019129408,110217,2025-06-09,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,4.39,4.39,MSPP,3449,2025-06-09
7160,2308000779,76.3,85.456,2025-06-07,Simba_SMBA,Jun-2025,2025-06-07,U0214-25A0000011,THREPSI SOLUTIONS PVT LTD (MR-MUM),129106,GDN Return Mercury,ALTHROCIN BOTTLE OF 60ML ORAL LIQUID,30042061,2,1,12,38.15,38.15,9.16,NORMAL,th213,U0214-25A0000011129106,851,2025-06-07,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,4.58,4.58,MSPP,3449,2025-06-07
48425,HIXF23003,196.62,220.2144,2025-06-07,Simba_SMBA,Jun-2025,2025-06-07,U0214-25A0000012,THREPSI SOLUTIONS PVT LTD (MR-MUM),129107,GDN Return Mercury,COSKLOT PLUS STRIP OF 10 TABLETS,30049099,1,1,12,196.62,196.62,23.59,NORMAL,th213,U0214-25A0000012129107,5809,2025-06-07,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,11.8,11.8,MSPP,3449,2025-06-07
I03704,SXE0837A,250.07,280.0784,2025-06-07,Simba_SMBA,Jun-2025,2025-06-07,U0214-25A0000013,THREPSI SOLUTIONS PVT LTD (MR-MUM),129137,GDN Return Mercury,SUNCROS SUNSCREEN SPF 26 LOTION 100ML,30049099,1,1,12,250.07,250.07,30.01,NORMAL,th213,U0214-25A0000013129137,112023,2025-06-07,,Otc,,INR,,B2C,Otc,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,15,15,MSPP,3449,2025-06-07
I19906,ZRB0039,455.661,537.68,2025-06-07,Simba_SMBA,Jun-2025,2025-06-07,U0214-25A0000013,THREPSI SOLUTIONS PVT LTD (MR-MUM),129137,GDN Return Mercury,PROHANCE CHOCOLATE NUTRITION DRINK OF JAR 400 G,21069099,1,1,18,455.66,455.661,82.02,NORMAL,th213,U0214-25A0000013129137,116199,2025-06-07,,Otc,,INR,,B2C,Otc,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,41.01,41.01,MSPP,3449,2025-06-07
I37166,LHA0025,277.627,327.59985,2025-06-07,Simba_SMBA,Jun-2025,2025-06-07,U0214-25A0000013,THREPSI SOLUTIONS PVT LTD (MR-MUM),129137,GDN Return Mercury,ANABOOM ANTI HAIR FALL SHAMPOO 100ML,33051090,1,1,18,277.63,277.627,49.97,NORMAL,th213,U0214-25A0000013129137,118896,2025-06-07,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,24.99,24.99,MSPP,3449,2025-06-07
W50233,SID2409B,88.2,98.784,2025-06-07,Simba_SMBA,Jun-2025,2025-06-07,U0214-25A0000013,THREPSI SOLUTIONS PVT LTD (MR-MUM),129137,GDN Return Mercury,DAPEFY 5MG STRIP OF 14 TABLETS,30049099,1,1,12,88.2,88.2,10.58,NORMAL,th213,U0214-25A0000013129137,132643,2025-06-07,,Medicine,,INR,,B2C,Medicine,27AASCA3306L1ZE,th214,27AAHCT1527F1ZG,AWPSPL,,1,,,,,TSPL,GDN_RETURN_OTHERS,,,27-Maharashtra,RP,,,0,5.29,5.29,MSPP,3449,2025-06-07
